n_class_A_carbapenemase_plasmidial,prop_carbapenemase_BD_plasmidial,n_esbl_plasmidial,n_genes_efflux_plasmidial,pct_contigs_plasmidial,n_plasmids_com_conjugacao,gc_diff_plasmid_cromossomo,Species,WHO_Priority
0,0,3,7,17.431192660550458,6,-1.2999999999999972,Klebsiella pneumoniae,Critical
0,0,2,6,21.5,7,-0.8599999999999994,Klebsiella pneumoniae,Critical
0,0,3,5,26.881720430107524,3,-1.3900000000000006,Klebsiella pneumoniae,Critical
0,0,2,7,17.391304347826086,5,-0.1899999999999977,Klebsiella pneumoniae,Critical
1,0,1,4,22.727272727272727,6,-2.0999999999999943,Klebsiella pneumoniae,Critical
1,0,2,8,24.705882352941178,10,-1.3200000000000005,Klebsiella pneumoniae,Critical
1,0,2,10,16.037735849056602,4,-0.6199999999999974,Klebsiella pneumoniae,Critical
1,0,0,4,24.35897435897436,7,-1.1700000000000017,Klebsiella pneumoniae,Critical
1,0,3,5,21.64179104477612,5,-3.979999999999997,Klebsiella pneumoniae,Critical
1,0,0,2,30.508474576271187,11,-6.009999999999998,Klebsiella pneumoniae,Critical
0,0,2,6,23.809523809523807,4,-0.6500000000000057,Klebsiella pneumoniae,Critical
0,0,2,8,32.94117647058823,4,-1.4299999999999995,Klebsiella pneumoniae,Critical
0,1,2,12,43.75,22,-3.710000000000001,Klebsiella pneumoniae,Critical
0,1,2,12,38.70967741935484,18,-2.390000000000001,Klebsiella pneumoniae,Critical
0,1,2,11,35.981308411214954,30,-3.75,Klebsiella pneumoniae,Critical
0,1,2,2,27.27272727272727,8,-4.490000000000002,Klebsiella pneumoniae,Critical
0,0,1,3,21.6,2,-2.020000000000003,Klebsiella pneumoniae,Critical
0,1,2,8,33.33333333333333,5,-1.0300000000000011,Klebsiella pneumoniae,Critical
0,1,2,3,30.8411214953271,5,-2.719999999999999,Klebsiella pneumoniae,Critical
0,1,2,3,36.80555555555556,7,-2.990000000000002,Klebsiella pneumoniae,Critical
0,1,1,4,24.285714285714285,7,-1.2000000000000028,Klebsiella pneumoniae,Critical
0,0,2,8,26.126126126126124,4,-1.6899999999999975,Klebsiella pneumoniae,Critical
0,0,1,4,26.168224299065415,2,-0.3800000000000025,Klebsiella pneumoniae,Critical
0,1,2,4,27.27272727272727,4,-0.6600000000000037,Klebsiella pneumoniae,Critical
0,1,2,11,41.66666666666667,23,-3.899999999999999,Klebsiella pneumoniae,Critical
0,1,2,2,31.76470588235294,4,-2.410000000000004,Klebsiella pneumoniae,Critical
0,1,3,8,37.79527559055118,18,-1.4299999999999995,Klebsiella pneumoniae,Critical
0,1,2,2,41.91176470588236,21,-2.710000000000001,Klebsiella pneumoniae,Critical
0,0,1,4,21.818181818181817,5,-1.9500000000000028,Klebsiella pneumoniae,Critical
0,1,1,2,22.47191011235955,5,-0.730000000000004,Klebsiella pneumoniae,Critical
0,1,3,2,23.58490566037736,10,-3.3800000000000026,Klebsiella pneumoniae,Critical
1,1,2,8,27.56756756756757,18,-2.0700000000000003,Klebsiella pneumoniae,Critical
1,1,1,2,75.0,6,-5.829999999999998,Klebsiella pneumoniae,Critical
0,1,1,3,55.55555555555556,3,-7.269999999999996,Klebsiella pneumoniae,Critical
0,1,3,6,33.33333333333333,7,-2.1300000000000026,Klebsiella pneumoniae,Critical
1,1,3,10,35.1063829787234,16,-1.6799999999999995,Klebsiella pneumoniae,Critical
0,1,3,4,25.42372881355932,3,-2.8000000000000043,Klebsiella pneumoniae,Critical
0,1,1,5,29.565217391304348,6,-3.1000000000000014,Klebsiella pneumoniae,Critical
0,1,2,7,42.42424242424242,15,-2.640000000000001,Klebsiella pneumoniae,Critical
0,1,1,3,33.11258278145696,18,-1.3399999999999963,Klebsiella pneumoniae,Critical
0,1,1,3,34.72222222222222,17,-1.269999999999996,Klebsiella pneumoniae,Critical
0,1,1,3,33.33333333333333,19,-0.6600000000000037,Klebsiella pneumoniae,Critical
0,0,2,1,24.09638554216868,5,-9.550000000000004,Klebsiella pneumoniae,Critical
1,0,1,5,37.10691823899371,16,-1.2100000000000009,Klebsiella pneumoniae,Critical
0,1,3,7,37.12574850299401,18,-0.7999999999999972,Klebsiella pneumoniae,Critical
0,0,2,11,14.957264957264956,4,-0.1900000000000048,Klebsiella pneumoniae,Critical
0,1,3,8,37.96791443850268,10,-1.8500000000000012,Klebsiella pneumoniae,Critical
0,0,2,8,27.184466019417474,4,-2.1000000000000014,Klebsiella pneumoniae,Critical
1,1,1,3,27.08333333333333,8,-1.5399999999999991,Klebsiella pneumoniae,Critical
0,1,2,8,37.94871794871795,11,-2.0799999999999983,Klebsiella pneumoniae,Critical
1,0,1,6,24.747474747474747,18,-1.3199999999999932,Klebsiella pneumoniae,Critical
1,0,2,10,25.20833333333333,14,-2.4099999999999966,Klebsiella pneumoniae,Critical
1,0,1,6,25.925925925925924,13,-0.8500000000000014,Klebsiella pneumoniae,Critical
1,0,2,12,38.13559322033898,9,-1.6700000000000017,Klebsiella pneumoniae,Critical
1,0,2,3,29.166666666666668,6,-2.270000000000003,Klebsiella pneumoniae,Critical
1,0,1,4,30.53435114503817,7,-2.7900000000000063,Klebsiella pneumoniae,Critical
1,0,1,2,13.333333333333334,3,-1.6600000000000037,Klebsiella pneumoniae,Critical
1,0,1,3,34.61538461538461,8,-3.4399999999999977,Klebsiella pneumoniae,Critical
1,0,1,4,37.142857142857146,25,-1.740000000000002,Klebsiella pneumoniae,Critical
1,0,2,3,30.666666666666664,10,-1.9399999999999975,Klebsiella pneumoniae,Critical
1,0,1,4,31.25,3,-1.6799999999999995,Klebsiella pneumoniae,Critical
1,0,1,6,32.0,6,-1.1099999999999994,Klebsiella pneumoniae,Critical
1,0,2,10,31.57894736842105,6,-1.4299999999999995,Klebsiella pneumoniae,Critical
1,0,1,5,37.17948717948718,18,-1.6199999999999974,Klebsiella pneumoniae,Critical
1,0,1,7,38.095238095238095,14,-2.700000000000003,Klebsiella pneumoniae,Critical
1,0,1,4,39.16666666666666,11,-1.2800000000000011,Klebsiella pneumoniae,Critical
1,0,1,1,38.67924528301887,14,-3.219999999999999,Klebsiella pneumoniae,Critical
1,0,1,5,27.049180327868854,13,-0.7199999999999989,Klebsiella pneumoniae,Critical
1,0,1,2,36.60714285714285,3,-0.8200000000000003,Klebsiella pneumoniae,Critical
1,0,1,6,19.090909090909093,4,-1.0700000000000005,Klebsiella pneumoniae,Critical
1,0,1,5,26.168224299065415,7,-2.450000000000003,Klebsiella pneumoniae,Critical
1,0,1,3,30.17241379310345,6,-2.029999999999994,Klebsiella pneumoniae,Critical
1,0,1,5,19.607843137254903,4,-1.1200000000000043,Klebsiella pneumoniae,Critical
1,0,1,7,27.40740740740741,6,-0.7299999999999969,Klebsiella pneumoniae,Critical
1,0,1,4,28.205128205128204,7,-2.6700000000000017,Klebsiella pneumoniae,Critical
1,0,1,11,23.809523809523807,6,-0.8800000000000026,Klebsiella pneumoniae,Critical
1,0,1,6,33.33333333333333,10,-0.9699999999999988,Klebsiella pneumoniae,Critical
1,0,3,7,35.338345864661655,12,-2.230000000000004,Klebsiella pneumoniae,Critical
1,0,1,2,17.647058823529413,2,-1.2899999999999991,Klebsiella pneumoniae,Critical
1,0,0,7,21.01063829787234,29,0.4500000000000028,Klebsiella pneumoniae,Critical
1,0,2,4,41.13475177304964,19,-0.9400000000000048,Klebsiella pneumoniae,Critical
1,0,1,3,27.2108843537415,7,-0.8999999999999986,Klebsiella pneumoniae,Critical
1,0,2,12,33.92857142857143,10,-1.490000000000002,Klebsiella pneumoniae,Critical
1,0,2,4,29.20353982300885,7,-1.3500000000000014,Klebsiella pneumoniae,Critical
1,0,2,10,41.52542372881356,9,-2.019999999999996,Klebsiella pneumoniae,Critical
1,0,3,4,32.35294117647059,7,-0.8399999999999963,Klebsiella pneumoniae,Critical
1,0,2,5,31.29770992366413,7,-1.529999999999994,Klebsiella pneumoniae,Critical
1,0,1,9,36.42384105960264,16,-1.9399999999999975,Klebsiella pneumoniae,Critical
1,0,2,4,34.78260869565217,15,-1.0999999999999943,Klebsiella pneumoniae,Critical
1,0,1,7,25.53191489361702,7,-1.2999999999999972,Klebsiella pneumoniae,Critical
1,0,1,3,32.03125,20,-1.8399999999999963,Klebsiella pneumoniae,Critical
1,0,3,10,36.22047244094488,11,-1.0499999999999972,Klebsiella pneumoniae,Critical
1,0,2,8,27.659574468085108,9,-3.240000000000002,Klebsiella pneumoniae,Critical
1,0,1,2,38.655462184873954,10,-1.7999999999999972,Klebsiella pneumoniae,Critical
1,0,1,6,33.78378378378378,19,-2.0,Klebsiella pneumoniae,Critical
1,0,2,3,39.6039603960396,17,-2.770000000000003,Klebsiella pneumoniae,Critical
1,0,1,5,31.85185185185185,7,-1.0600000000000025,Klebsiella pneumoniae,Critical
1,0,1,4,31.09243697478992,7,-1.3300000000000054,Klebsiella pneumoniae,Critical
1,0,2,4,34.04255319148936,6,-0.0399999999999991,Klebsiella pneumoniae,Critical
1,0,2,11,28.30188679245283,11,-2.0600000000000023,Klebsiella pneumoniae,Critical
1,0,2,0,30.0,8,-2.740000000000002,Klebsiella pneumoniae,Critical
1,0,2,9,32.97872340425532,7,-2.1300000000000026,Klebsiella pneumoniae,Critical
1,0,3,1,83.33333333333334,5,-4.740000000000002,Klebsiella pneumoniae,Critical
1,0,0,1,26.666666666666668,6,-2.369999999999997,Klebsiella pneumoniae,Critical
1,0,1,7,26.53061224489796,7,-1.8700000000000043,Klebsiella pneumoniae,Critical
1,0,2,3,35.0,16,-2.699999999999996,Klebsiella pneumoniae,Critical
1,0,1,4,23.33333333333333,5,-1.5500000000000045,Klebsiella pneumoniae,Critical
1,0,1,2,22.4,7,-1.9600000000000009,Klebsiella pneumoniae,Critical
1,0,1,5,27.11864406779661,7,-1.4200000000000017,Klebsiella pneumoniae,Critical
1,0,1,6,18.29268292682927,4,-2.5,Klebsiella pneumoniae,Critical
1,0,2,0,36.08247422680412,12,-2.3299999999999983,Klebsiella pneumoniae,Critical
1,0,1,4,30.47619047619048,8,-0.9199999999999946,Klebsiella pneumoniae,Critical
1,0,2,3,26.31578947368421,5,-0.1499999999999985,Klebsiella pneumoniae,Critical
1,0,1,7,23.46938775510204,3,-1.2999999999999972,Klebsiella pneumoniae,Critical
1,0,3,8,39.05325443786983,22,-1.0399999999999991,Klebsiella pneumoniae,Critical
1,0,1,7,20.8955223880597,4,-1.0499999999999972,Klebsiella pneumoniae,Critical
1,0,1,14,32.78145695364238,21,-0.490000000000002,Klebsiella pneumoniae,Critical
1,0,2,4,37.01298701298701,16,-1.3200000000000005,Klebsiella pneumoniae,Critical
1,0,1,6,31.543624161073826,17,-0.9799999999999968,Klebsiella pneumoniae,Critical
1,0,1,5,23.684210526315788,5,-0.5499999999999972,Klebsiella pneumoniae,Critical
1,0,0,3,27.044025157232703,10,-0.9200000000000016,Klebsiella pneumoniae,Critical
1,0,2,4,30.07518796992481,9,-1.490000000000002,Klebsiella pneumoniae,Critical
1,0,1,3,31.683168316831683,6,-1.5,Klebsiella pneumoniae,Critical
2,0,2,6,28.235294117647054,7,-1.8099999999999952,Klebsiella pneumoniae,Critical
1,0,0,3,13.157894736842104,4,-2.890000000000001,Klebsiella pneumoniae,Critical
1,0,1,3,31.313131313131315,12,-1.2800000000000011,Klebsiella pneumoniae,Critical
1,0,3,3,33.89830508474576,11,-1.3299999999999983,Klebsiella pneumoniae,Critical
1,0,3,2,80.0,4,-5.479999999999997,Klebsiella pneumoniae,Critical
1,0,0,9,19.23688394276629,14,0.6999999999999957,Klebsiella pneumoniae,Critical
1,0,3,5,23.00884955752212,6,-0.6899999999999977,Klebsiella pneumoniae,Critical
1,0,1,1,26.69491525423729,10,-1.0100000000000051,Klebsiella pneumoniae,Critical
1,0,2,2,26.7175572519084,4,-0.9399999999999976,Klebsiella pneumoniae,Critical
1,0,3,8,32.22222222222222,17,-0.1799999999999997,Klebsiella pneumoniae,Critical
1,0,2,11,35.92814371257485,16,-0.8299999999999983,Klebsiella pneumoniae,Critical
1,0,3,6,29.381443298969074,9,-1.240000000000002,Klebsiella pneumoniae,Critical
2,0,1,8,33.035714285714285,6,-1.6400000000000006,Klebsiella pneumoniae,Critical
1,0,2,3,35.65891472868217,16,-1.6600000000000037,Klebsiella pneumoniae,Critical
1,0,2,11,30.681818181818183,5,-2.5899999999999963,Klebsiella pneumoniae,Critical
1,0,2,2,33.84615384615385,23,-2.25,Klebsiella pneumoniae,Critical
1,0,1,11,47.093023255813954,23,-1.2899999999999991,Klebsiella pneumoniae,Critical
1,0,1,6,32.25806451612903,15,-1.5,Klebsiella pneumoniae,Critical
1,0,2,12,48.68421052631579,28,-1.9399999999999975,Klebsiella pneumoniae,Critical
2,0,0,7,24.661654135338345,17,-0.1400000000000005,Klebsiella pneumoniae,Critical
1,0,0,9,28.98550724637681,10,-1.1499999999999986,Klebsiella pneumoniae,Critical
1,0,1,4,28.000000000000004,9,-1.8399999999999963,Klebsiella pneumoniae,Critical
1,0,0,3,36.97916666666667,14,-1.0399999999999991,Klebsiella pneumoniae,Critical
1,0,1,7,35.04273504273504,15,-2.460000000000001,Klebsiella pneumoniae,Critical
0,1,2,1,61.53846153846154,2,-4.989999999999995,Klebsiella pneumoniae,Critical
0,0,0,0,50.0,1,-5.609999999999999,Klebsiella pneumoniae,Critical
0,0,2,2,29.464285714285715,6,-1.5,Klebsiella pneumoniae,Critical
1,0,3,7,26.53061224489796,8,-1.5999999999999943,Klebsiella pneumoniae,Critical
1,0,1,3,40.0,2,-4.460000000000001,Klebsiella pneumoniae,Critical
1,0,1,7,25.0,5,-0.3400000000000034,Klebsiella pneumoniae,Critical
0,0,3,7,34.72222222222222,7,-5.219999999999999,Klebsiella pneumoniae,Critical
1,0,1,4,30.58823529411765,3,-2.0600000000000023,Klebsiella pneumoniae,Critical
1,0,1,3,33.33333333333333,5,-2.780000000000001,Klebsiella pneumoniae,Critical
0,1,2,9,15.763546798029555,10,-2.549999999999997,Klebsiella pneumoniae,Critical
1,0,1,2,33.33333333333333,3,-6.759999999999998,Klebsiella pneumoniae,Critical
1,1,2,10,21.232876712328768,5,-1.009999999999998,Klebsiella pneumoniae,Critical
1,0,1,2,43.75,4,-5.300000000000004,Klebsiella pneumoniae,Critical
0,1,2,0,76.92307692307693,3,-5.810000000000002,Klebsiella pneumoniae,Critical
0,1,0,1,38.46153846153847,4,-4.82,Klebsiella pneumoniae,Critical
0,1,2,2,75.0,2,-4.950000000000003,Klebsiella pneumoniae,Critical
0,1,2,0,28.57142857142857,1,-5.210000000000001,Klebsiella pneumoniae,Critical
0,0,2,1,66.66666666666666,1,-5.039999999999999,Klebsiella pneumoniae,Critical
0,0,3,5,19.81132075471698,2,-1.4599999999999935,Klebsiella pneumoniae,Critical
0,0,2,1,50.0,1,-5.939999999999998,Klebsiella pneumoniae,Critical
0,0,3,5,26.36363636363636,2,-1.7800000000000011,Klebsiella pneumoniae,Critical
0,1,2,4,22.317596566523605,16,-2.960000000000001,Klebsiella pneumoniae,Critical
0,1,3,7,21.96969696969697,5,-1.9799999999999969,Klebsiella pneumoniae,Critical
0,0,1,1,50.0,2,-3.969999999999999,Klebsiella pneumoniae,Critical
1,0,2,16,22.48062015503876,6,-0.2199999999999988,Klebsiella pneumoniae,Critical
1,0,2,12,25.58139534883721,7,-1.3900000000000006,Klebsiella pneumoniae,Critical
1,0,1,9,39.44954128440367,10,-1.3100000000000025,Klebsiella pneumoniae,Critical
0,0,2,12,27.64227642276423,6,-1.279999999999994,Klebsiella pneumoniae,Critical
1,0,2,11,26.15384615384616,7,-1.5900000000000034,Klebsiella pneumoniae,Critical
0,0,2,6,25.28957528957529,11,-1.25,Klebsiella pneumoniae,Critical
0,0,2,1,25.42372881355932,7,-4.859999999999999,Klebsiella pneumoniae,Critical
0,1,3,5,28.28282828282828,6,-2.0,Klebsiella pneumoniae,Critical
1,0,3,5,21.568627450980397,6,-0.4200000000000017,Klebsiella pneumoniae,Critical
1,0,3,6,25.961538461538463,6,-0.3100000000000023,Klebsiella pneumoniae,Critical
0,1,3,5,27.08333333333333,5,-2.1000000000000014,Klebsiella pneumoniae,Critical
1,1,1,2,26.02739726027397,6,-3.5600000000000023,Klebsiella pneumoniae,Critical
0,1,3,5,23.14814814814815,5,-1.910000000000004,Klebsiella pneumoniae,Critical
0,1,1,2,24.786324786324787,7,-4.560000000000002,Klebsiella pneumoniae,Critical
1,0,0,2,29.069767441860467,9,-1.8899999999999932,Klebsiella pneumoniae,Critical
1,0,1,5,26.041666666666668,8,-3.390000000000001,Klebsiella pneumoniae,Critical
1,0,2,10,34.11764705882353,12,-4.399999999999999,Klebsiella pneumoniae,Critical
1,0,1,7,26.31578947368421,9,-0.9600000000000009,Klebsiella pneumoniae,Critical
1,1,2,4,19.565217391304348,5,-3.270000000000003,Klebsiella pneumoniae,Critical
1,1,2,7,18.29268292682927,7,-0.9600000000000009,Klebsiella pneumoniae,Critical
1,1,2,0,75.0,3,-4.840000000000003,Klebsiella pneumoniae,Critical
1,1,1,5,75.0,3,-4.449999999999996,Klebsiella pneumoniae,Critical
1,1,2,3,17.82178217821782,4,-3.979999999999997,Klebsiella pneumoniae,Critical
1,1,2,4,22.61904761904762,4,-3.739999999999995,Klebsiella pneumoniae,Critical
1,1,2,6,22.093023255813957,4,-3.3399999999999963,Klebsiella pneumoniae,Critical
1,1,2,6,22.36842105263158,5,-3.3299999999999983,Klebsiella pneumoniae,Critical
1,1,2,4,75.0,3,-5.039999999999999,Klebsiella pneumoniae,Critical
1,1,2,7,26.666666666666668,5,-2.75,Klebsiella pneumoniae,Critical
1,1,2,4,80.0,4,-5.100000000000001,Klebsiella pneumoniae,Critical
1,1,1,4,80.0,4,-5.100000000000001,Klebsiella pneumoniae,Critical
1,1,2,7,19.383259911894275,6,-1.5,Klebsiella pneumoniae,Critical
1,1,1,4,50.0,2,-4.880000000000003,Klebsiella pneumoniae,Critical
1,1,2,6,24.52830188679245,6,-2.3399999999999963,Klebsiella pneumoniae,Critical
1,1,3,2,80.0,4,-5.910000000000004,Klebsiella pneumoniae,Critical
1,1,6,3,54.54545454545454,5,-6.960000000000001,Klebsiella pneumoniae,Critical
1,1,2,3,80.0,4,-6.130000000000003,Klebsiella pneumoniae,Critical
1,1,1,6,27.966101694915253,8,-3.18,Klebsiella pneumoniae,Critical
1,1,2,7,26.13636363636364,4,-1.6400000000000006,Klebsiella pneumoniae,Critical
1,1,3,3,80.0,4,-7.170000000000002,Klebsiella pneumoniae,Critical
0,1,2,4,75.0,3,-5.109999999999999,Klebsiella pneumoniae,Critical
1,0,3,5,32.26837060702875,12,-0.9200000000000016,Klebsiella pneumoniae,Critical
0,0,3,2,16.853932584269664,0,0.0300000000000011,Klebsiella pneumoniae,Critical
0,0,1,7,21.164021164021165,11,-0.6000000000000014,Klebsiella pneumoniae,Critical
1,0,3,12,37.096774193548384,22,-0.75,Klebsiella pneumoniae,Critical
1,0,1,7,25.128205128205128,7,-0.0100000000000051,Klebsiella pneumoniae,Critical
0,1,3,10,40.30612244897959,35,-3.8400000000000034,Klebsiella pneumoniae,Critical
1,0,3,4,40.0,5,-2.0,Klebsiella pneumoniae,Critical
1,0,3,7,23.70689655172414,8,-1.0600000000000025,Klebsiella pneumoniae,Critical
1,0,1,8,25.09505703422053,7,-0.8000000000000043,Klebsiella pneumoniae,Critical
1,0,2,4,24.561403508771928,8,-1.1499999999999986,Klebsiella pneumoniae,Critical
1,0,2,7,25.517241379310345,7,-0.9899999999999948,Klebsiella pneumoniae,Critical
1,0,1,2,24.72222222222222,8,-0.5500000000000043,Klebsiella pneumoniae,Critical
1,0,0,4,23.12312312312312,8,-0.9400000000000048,Klebsiella pneumoniae,Critical
1,0,2,1,23.564954682779454,10,-1.0799999999999983,Klebsiella pneumoniae,Critical
1,0,2,9,28.11501597444089,11,-1.259999999999998,Klebsiella pneumoniae,Critical
0,0,0,0,24.512534818941504,7,-1.2099999999999935,Klebsiella pneumoniae,Critical
1,0,1,5,24.598930481283425,5,-0.279999999999994,Klebsiella pneumoniae,Critical
0,0,2,4,26.548672566371685,2,-0.4100000000000037,Klebsiella pneumoniae,Critical
1,1,1,4,9.466019417475728,5,-3.460000000000001,Raoultella planticola,Critical
0,0,0,2,4.504504504504505,2,-2.8000000000000043,Morganella morganii,Critical
0,0,0,0,4.878048780487805,0,1.0599999999999952,Morganella morganii,Critical
0,0,0,3,23.63636363636364,10,-4.169999999999995,Morganella morganii,Critical
0,0,1,2,16.304347826086957,2,-2.5600000000000023,Morganella morganii,Critical
0,0,0,0,4.166666666666666,1,1.029999999999994,Proteus mirabilis,Critical
0,0,0,1,13.684210526315791,1,-0.1200000000000045,Proteus mirabilis,Critical
0,0,1,2,10.9375,2,-0.1000000000000014,Proteus mirabilis,Critical
0,0,0,1,11.34020618556701,2,0.8999999999999986,Proteus mirabilis,Critical
0,0,0,0,6.521739130434782,0,-1.0300000000000011,Proteus mirabilis,Critical
0,0,0,0,33.33333333333333,1,1.2099999999999935,Proteus mirabilis,Critical
0,0,2,2,66.66666666666666,1,12.949999999999996,Proteus mirabilis,Critical
0,0,1,2,6.363636363636363,0,-1.7999999999999972,Proteus mirabilis,Critical
0,1,0,1,13.432835820895525,3,4.539999999999999,Proteus mirabilis,Critical
1,0,1,1,16.27906976744186,4,3.3599999999999994,Proteus mirabilis,Critical
0,0,1,3,12.71186440677966,6,3.039999999999999,Proteus mirabilis,Critical
1,0,0,0,11.320754716981131,6,1.519999999999996,Proteus mirabilis,Critical
0,0,0,0,3.896103896103896,0,-1.5399999999999991,Proteus mirabilis,Critical
0,0,2,0,5.9405940594059405,2,2.1499999999999986,Proteus mirabilis,Critical
0,0,0,0,10.416666666666668,7,0.4100000000000037,Proteus mirabilis,Critical
0,0,0,0,1.4492753623188406,0,-5.950000000000003,Proteus mirabilis,Critical
0,0,0,0,3.0927835051546397,0,-1.259999999999998,Proteus mirabilis,Critical
0,0,0,0,4.761904761904762,0,-1.3200000000000005,Proteus mirabilis,Critical
0,0,2,2,7.731958762886598,5,0.3999999999999986,Proteus mirabilis,Critical
0,0,1,2,6.214689265536723,3,5.550000000000004,Proteus mirabilis,Critical
0,0,0,0,6.521739130434782,1,5.700000000000003,Proteus vulgaris,Critical
0,0,0,3,8.75,3,4.1200000000000045,Providencia rettgeri,Critical
0,0,1,0,23.728813559322035,4,2.390000000000001,Providencia rettgeri,Critical
0,0,0,2,11.11111111111111,4,0.5700000000000003,Providencia stuartii,Critical
0,1,1,2,20.113314447592067,6,0.0300000000000011,Providencia stuartii,Critical
0,1,0,1,6.0344827586206895,1,5.0,Providencia stuartii,Critical
0,1,0,1,5.555555555555555,1,5.0,Providencia stuartii,Critical
0,1,2,1,26.38888888888889,3,2.030000000000001,Providencia stuartii,Critical
0,0,0,0,0.0,0,-1.089198308314169,Serratia marcescens,Critical
0,0,0,0,0.0,0,-0.979041153766828,Serratia marcescens,Critical
0,0,0,0,0.0,0,-0.9546070875209165,Serratia marcescens,Critical
1,0,0,0,7.6923076923076925,1,-1.3900000000000006,Serratia marcescens,Critical
0,0,1,2,17.857142857142858,2,0.2000000000000028,Serratia marcescens,Critical
0,0,0,0,3.225806451612903,0,2.279999999999994,Serratia marcescens,Critical
0,0,0,3,28.78787878787879,2,-1.0599999999999952,Serratia marcescens,Critical
0,1,2,0,14.457831325301203,3,-4.32,Serratia marcescens,Critical
0,1,1,4,20.3125,1,-2.6699999999999946,Serratia marcescens,Critical
1,0,1,3,8.13953488372093,3,-1.0600000000000025,Serratia marcescens,Critical
1,0,0,1,20.809248554913296,6,-1.740000000000002,Serratia marcescens,Critical
1,0,0,2,21.83908045977012,6,-1.9200000000000017,Serratia marcescens,Critical
1,0,0,2,27.06766917293233,5,-2.0899999999999963,Serratia marcescens,Critical
0,0,2,2,9.6,4,-2.9099999999999966,Serratia marcescens,Critical
1,0,0,2,21.7687074829932,6,-2.4099999999999966,Serratia marcescens,Critical
0,0,0,1,9.90990990990991,2,-0.8300000000000054,Serratia marcescens,Critical
1,0,0,1,16.470588235294116,7,-1.7600000000000051,Serratia marcescens,Critical
1,0,0,1,19.031141868512112,8,-1.6599999999999966,Serratia marcescens,Critical
1,0,0,0,15.365239294710328,9,-2.3599999999999994,Serratia marcescens,Critical
0,0,0,1,18.48013816925734,6,-1.8200000000000005,Serratia marcescens,Critical
1,0,0,1,16.551724137931036,10,-2.539999999999999,Serratia marcescens,Critical
0,0,2,1,20.0,3,-0.9699999999999988,Serratia marcescens,Critical
1,0,1,0,12.949640287769784,5,-1.3799999999999957,Serratia marcescens,Critical
0,0,2,1,8.461538461538462,4,-0.0499999999999971,Serratia marcescens,Critical
1,0,0,2,12.955465587044534,5,-2.3399999999999963,Serratia marcescens,Critical
1,0,0,2,18.235294117647054,8,-1.5499999999999972,Serratia marcescens,Critical
1,0,0,2,18.525179856115106,10,-1.9600000000000009,Serratia marcescens,Critical
1,0,0,1,21.50537634408602,9,-1.2899999999999991,Serratia marcescens,Critical
1,0,1,0,5.627705627705628,2,-1.480000000000004,Serratia marcescens,Critical
1,0,0,1,16.756756756756758,4,-2.549999999999997,Serratia marcescens,Critical
1,0,0,1,15.78125,11,-1.9799999999999969,Serratia marcescens,Critical
1,0,0,1,16.79506933744222,7,-2.479999999999997,Serratia marcescens,Critical
1,0,1,4,20.8955223880597,4,-0.8999999999999986,Serratia marcescens,Critical
1,0,2,9,35.0,8,-2.740000000000002,Enterobacter asburiae,Critical
0,0,1,4,16.470588235294116,2,-0.5399999999999991,Pluralibacter gergoviae,Critical
0,0,0,1,8.411214953271028,0,-0.4699999999999988,Yersinia enterocolitica,Critical
0,0,0,0,9.174311926605505,0,-0.759999999999998,Yersinia enterocolitica,Critical
0,0,0,0,7.6190476190476195,0,-0.519999999999996,Yersinia enterocolitica,Critical
0,0,0,0,7.936507936507936,2,-0.4000000000000057,Escherichia coli,Critical
0,0,0,5,18.09045226130653,6,-1.5900000000000034,Escherichia coli,Critical
0,0,0,3,28.18181818181818,8,-0.7999999999999972,Escherichia coli,Critical
1,0,2,7,32.3943661971831,7,-2.780000000000001,Klebsiella pneumoniae,Critical
1,0,2,8,29.545454545454547,8,-1.6900000000000048,Klebsiella pneumoniae,Critical
0,0,2,2,32.58426966292135,6,-6.939999999999998,Klebsiella pneumoniae,Critical
0,0,2,1,22.22222222222222,2,-5.480000000000004,Klebsiella pneumoniae,Critical
1,0,0,2,20.61855670103093,6,-4.909999999999997,Klebsiella pneumoniae,Critical
1,0,0,2,23.809523809523807,5,-5.0,Klebsiella pneumoniae,Critical
1,0,0,3,21.21212121212121,3,-4.799999999999997,Klebsiella pneumoniae,Critical
1,0,0,3,23.728813559322035,3,-4.729999999999997,Klebsiella pneumoniae,Critical
0,0,2,5,35.483870967741936,3,-0.1300000000000025,Klebsiella pneumoniae,Critical
0,0,4,7,22.53521126760564,11,-1.8800000000000023,Klebsiella pneumoniae,Critical
1,0,1,1,32.142857142857146,6,-2.529999999999994,Klebsiella pneumoniae,Critical
1,0,2,1,80.0,4,-5.729999999999997,Klebsiella pneumoniae,Critical
1,0,0,4,75.0,3,-5.25,Klebsiella pneumoniae,Critical
1,0,1,2,85.71428571428571,5,-7.660000000000004,Klebsiella pneumoniae,Critical
1,0,0,4,83.33333333333334,4,-4.200000000000003,Klebsiella pneumoniae,Critical
1,0,3,2,80.0,3,-5.469999999999999,Klebsiella pneumoniae,Critical
1,0,3,2,80.0,4,-5.469999999999999,Klebsiella pneumoniae,Critical
2,0,1,1,75.0,3,-4.410000000000004,Klebsiella pneumoniae,Critical
1,0,2,0,75.0,3,-4.890000000000001,Klebsiella pneumoniae,Critical
1,0,2,2,75.0,3,-4.43,Klebsiella pneumoniae,Critical
