sample,n_beta_lactam_total,pct_esbl,pct_A_serino_carbapenemase,pct_BD_carbapenemase,pct_C_ampc,pct_nao_hidrolise,pct_beta_lactam_plasmidial,n_aminoglicosideo,gc_diff_plasmid_cromossomo
GCA_026223235.1,18,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0,0.6666666666666666,0.5,2,-2.0700000000000003
GCA_054177555.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.1764705882352941,2,-1.25
GCA_021020915.1,16,0.1875,0.0625,0.0,0.0,0.75,0.375,6,-1.4699999999999989
GCA_052184375.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0588235294117647,0,-0.1699999999999946
GCA_031011045.1,20,0.2,0.1,0.0,0.0,0.6,0.45,6,-0.730000000000004
GCA_019830985.1,27,0.3703703703703703,0.0,0.0,0.074074074074074,0.5555555555555556,0.074074074074074,13,-1.4500000000000028
GCA_018021315.1,21,0.238095238095238,0.0,0.0,0.0952380952380952,0.6666666666666666,0.1428571428571428,12,-1.8999999999999984
GCA_042607725.1,15,0.2,0.0666666666666666,0.0666666666666666,0.0,0.6666666666666666,0.2666666666666666,8,-6.130000000000003
GCA_003204685.1,5,0.0,0.2,0.0,0.2,0.6,0.2,3,-1.6599999999999966
GCA_022544755.1,15,0.1333333333333333,0.0666666666666666,0.0,0.0,0.8,0.2,1,-2.529999999999994
GCA_024650485.1,13,0.0769230769230769,0.0,0.0,0.0,0.9230769230769232,0.2307692307692307,2,-1.6099999999999994
GCF_001649765.1,8,0.125,0.0,0.25,0.125,0.5,0.125,5,0.5799999999999983
GCA_051169945.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,7,0.4400000000000048
GCA_022758745.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.1764705882352941,2,-1.7199999999999989
GCA_016055605.1,16,0.125,0.0625,0.0,0.0,0.75,0.25,3,-2.3400000000000034
GCA_007646875.1,16,0.0,0.0,0.0,0.0625,0.9375,0.0,0,-1.8800000000000023
GCA_014771895.1,17,0.0,0.0,0.0,0.1176470588235294,0.8823529411764706,0.3529411764705882,0,-0.740000000000002
GCA_016055575.1,15,0.0666666666666666,0.0666666666666666,0.0,0.0,0.8,0.1333333333333333,2,-4.730000000000004
GCA_031630255.1,8,0.125,0.0,0.125,0.125,0.375,0.625,7,-2.6699999999999946
GCF_002018995.1,8,0.125,0.0,0.25,0.125,0.5,0.125,5,0.6000000000000014
GCA_029079665.1,17,0.1176470588235294,0.1176470588235294,0.0,0.0,0.7058823529411765,0.4117647058823529,4,-1.8099999999999952
GCA_015537915.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.1428571428571428,5,-0.3400000000000034
GCA_022210005.1,20,0.2,0.1,0.0,0.0,0.6,0.6,4,-1.0200000000000031
GCA_023060995.1,14,0.0714285714285714,0.0714285714285714,0.0,0.0,0.8571428571428571,0.2857142857142857,2,-1.4500000000000028
GCA_021020875.1,17,0.1764705882352941,0.0588235294117647,0.0,0.0,0.7058823529411765,0.2941176470588235,3,-2.5600000000000023
GCA_011394875.1,14,0.1428571428571428,0.0,0.0,0.0,0.8571428571428571,0.4285714285714285,1,-2.3299999999999983
GCA_016485025.1,12,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,10,-0.0300000000000011
GCA_054068355.1,16,0.125,0.0625,0.0,0.0,0.75,0.25,2,-3.43
GCA_022022935.1,23,0.3043478260869565,0.0869565217391304,0.0,0.0,0.6086956521739131,0.4347826086956521,12,-3.489999999999995
GCA_024386135.1,17,0.0,0.0588235294117647,0.0,0.0588235294117647,0.8823529411764706,0.1764705882352941,0,-2.5900000000000034
GCA_012956625.1,15,0.2,0.0,0.0,0.0,0.8,0.4,6,-1.4499999999999955
GCA_007646535.1,15,0.0666666666666666,0.0,0.0,0.0666666666666666,0.8666666666666667,0.1333333333333333,2,-0.1300000000000025
GCA_002251715.1,16,0.125,0.0625,0.0,0.0,0.75,0.3125,3,-1.1900000000000048
GCA_054066585.1,16,0.125,0.0625,0.0,0.0,0.75,0.4375,3,-0.3799999999999954
GCA_024655335.1,13,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.6153846153846154,0.4615384615384615,4,-2.469999999999999
GCA_022210565.1,20,0.3,0.1,0.0,0.0,0.6,0.65,4,-1.0799999999999983
GCA_051170505.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,7,0.3200000000000003
GCA_002289105.1,15,0.1333333333333333,0.0666666666666666,0.0,0.0,0.8,0.4,1,-1.019999999999996
GCA_026223735.1,18,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0,0.6666666666666666,0.3333333333333333,4,-1.5399999999999991
GCA_003321225.1,16,0.1875,0.0,0.0,0.0,0.75,0.3125,3,-0.5700000000000003
GCA_016056145.1,8,0.125,0.0,0.25,0.125,0.5,0.125,4,-0.4500000000000028
GCA_012276745.1,8,0.125,0.0,0.25,0.125,0.5,0.125,5,-0.769999999999996
GCA_022209925.1,20,0.3,0.1,0.0,0.0,0.6,0.4,12,-1.0200000000000031
GCA_007648515.1,16,0.0,0.0,0.0,0.0625,0.9375,0.125,0,-1.9500000000000028
GCA_052492475.1,8,0.0,0.0,0.375,0.125,0.5,0.25,8,0.1600000000000037
GCA_015537855.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.1428571428571428,2,-0.3199999999999932
GCA_022321815.1,20,0.2,0.1,0.0,0.0,0.6,0.4,4,-0.8599999999999994
GCA_019201765.1,16,0.0625,0.0,0.0,0.0625,0.875,0.0625,4,-2.75
GCA_026222865.1,13,0.0769230769230769,0.0,0.0,0.0,0.9230769230769232,0.3076923076923077,0,-2.020000000000003
GCA_022209705.1,22,0.1818181818181818,0.0909090909090909,0.0,0.0,0.6363636363636364,0.4545454545454545,4,-1.0700000000000005
GCA_036575245.1,16,0.1875,0.0,0.0625,0.0,0.75,0.125,3,-5.809999999999995
GCA_022758365.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0588235294117647,3,-0.1300000000000025
GCA_052184795.1,18,0.0555555555555555,0.0,0.0,0.0555555555555555,0.8333333333333334,0.0,2,0.1899999999999977
GCA_028440285.1,8,0.125,0.0,0.25,0.125,0.5,0.125,5,0.6099999999999994
GCA_022209665.1,22,0.2727272727272727,0.0,0.0909090909090909,0.0,0.5454545454545454,0.4090909090909091,10,-1.019999999999996
GCA_022758485.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0,2,-0.9200000000000016
GCA_022321495.1,23,0.3043478260869565,0.0869565217391304,0.0,0.0,0.5217391304347826,0.4782608695652174,6,0.25
GCA_022182625.1,20,0.1,0.1,0.0,0.0,0.8,0.5,2,-0.2800000000000011
GCA_900322665.1,15,0.2,0.0,0.0,0.0,0.8,0.3333333333333333,1,-2.969999999999999
GCA_026222915.1,15,0.0666666666666666,0.0,0.0666666666666666,0.0,0.8666666666666667,0.0666666666666666,0,-7.210000000000001
GCA_036575125.1,17,0.1764705882352941,0.0,0.0588235294117647,0.0,0.7647058823529411,0.1764705882352941,4,-5.810000000000002
GCA_011037395.1,15,0.1333333333333333,0.0666666666666666,0.0,0.0,0.8,0.2666666666666666,3,-1.0
GCA_054067735.1,17,0.1764705882352941,0.0,0.0588235294117647,0.0,0.7647058823529411,0.3529411764705882,3,-2.8300000000000054
GCA_041221935.1,17,0.2352941176470588,0.0588235294117647,0.0,0.0,0.7058823529411765,0.2352941176470588,5,-5.420000000000002
GCA_016055685.1,8,0.125,0.0,0.25,0.125,0.5,0.0,4,-0.3299999999999983
GCA_029079635.1,15,0.1333333333333333,0.0666666666666666,0.0,0.0,0.8,0.4,2,-1.490000000000002
GCA_022210425.1,24,0.25,0.0833333333333333,0.0,0.0,0.5833333333333334,0.5,4,-1.4799999999999969
GCA_024650985.1,14,0.0714285714285714,0.0,0.0,0.0,0.8571428571428571,0.5,3,-1.0399999999999991
GCF_001649705.1,8,0.125,0.0,0.25,0.125,0.5,0.125,3,0.5
GCA_011812785.1,18,0.0555555555555555,0.0,0.0,0.1111111111111111,0.7777777777777778,0.2222222222222222,7,-1.5499999999999972
GCA_013180445.1,16,0.125,0.0625,0.0,0.0,0.75,0.0625,3,-5.0
GCA_003789125.1,16,0.125,0.0625,0.0,0.0,0.75,0.375,2,-0.6799999999999997
GCA_051106255.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0588235294117647,0,-1.1299999999999957
GCA_007647075.1,16,0.0,0.0,0.0,0.0625,0.9375,0.0,0,-0.5900000000000034
GCA_040151215.1,8,0.0,0.0,0.375,0.125,0.5,0.125,3,-0.1200000000000045
GCA_021735985.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.1764705882352941,4,-0.740000000000002
GCA_015537295.1,8,0.125,0.0,0.25,0.125,0.5,0.0,2,-0.8400000000000034
GCA_007647475.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0588235294117647,4,-0.1000000000000014
GCA_004282835.1,9,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.2222222222222222,5,0.8900000000000006
GCA_026223485.1,14,0.1428571428571428,0.0,0.0,0.0,0.7857142857142857,0.2142857142857142,6,-2.769999999999996
GCA_016485345.1,12,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.25,12,0.4399999999999977
GCA_024055765.1,11,0.0909090909090909,0.0,0.0,0.0909090909090909,0.8181818181818182,0.4545454545454545,0,-0.5200000000000031
GCA_028864005.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.2941176470588235,2,-1.8699999999999968
GCA_018920475.1,13,0.0769230769230769,0.0,0.0,0.0,0.9230769230769232,0.4615384615384615,0,0.509999999999998
GCA_015537485.1,6,0.0,0.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.0,1,-0.0300000000000011
GCA_026223265.1,20,0.15,0.0,0.1,0.0,0.65,0.15,5,-7.269999999999996
GCA_002104185.1,15,0.1333333333333333,0.0666666666666666,0.0,0.0,0.8,0.5333333333333333,5,-0.8000000000000043
GCA_007647625.1,16,0.0,0.0,0.0,0.0625,0.9375,0.0,0,-0.8200000000000003
GCA_016485145.1,12,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.25,12,0.25
GCA_007647855.1,16,0.0,0.0,0.0,0.0625,0.9375,0.125,0,-1.93
GCA_024651975.1,16,0.1875,0.0,0.0,0.0,0.75,0.375,2,-1.1499999999999986
GCA_016881655.1,16,0.125,0.0625,0.0,0.0,0.75,0.1875,2,-5.119999999999997
GCA_040149085.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0588235294117647,2,-0.1900000000000048
GCA_052049135.1,17,0.2352941176470588,0.0588235294117647,0.0,0.0,0.7058823529411765,0.4705882352941176,5,-2.3299999999999983
GCA_015537965.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.1428571428571428,3,-0.8299999999999983
GCA_009183705.1,3,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,3,-0.1000000000000014
GCA_052048915.1,16,0.1875,0.0625,0.0,0.0,0.75,0.375,5,-1.1400000000000006
GCA_029075925.1,16,0.125,0.0625,0.0,0.0,0.75,0.4375,3,-0.8500000000000014
GCA_015537945.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,4,0.4600000000000008
GCA_022210265.1,24,0.25,0.0833333333333333,0.0,0.0,0.5833333333333334,0.4166666666666667,4,-1.2899999999999991
GCA_016991075.1,21,0.0952380952380952,0.0,0.0,0.0952380952380952,0.7142857142857143,0.0476190476190476,8,-1.1199999999999974
GCA_022023335.1,20,0.2,0.1,0.0,0.0,0.6,0.3,5,-2.8200000000000003
GCA_023060205.1,16,0.125,0.0625,0.0,0.0,0.75,0.0625,3,-0.9500000000000028
GCA_022023315.1,16,0.125,0.125,0.0,0.0,0.75,0.125,0,-1.740000000000002
GCA_003183865.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0,5,-1.1300000000000026
GCF_002018935.1,8,0.125,0.0,0.25,0.125,0.5,0.125,5,0.0500000000000042
GCA_054832315.1,18,0.0555555555555555,0.0,0.0,0.0555555555555555,0.8333333333333334,0.1111111111111111,2,-0.5300000000000011
GCA_054069515.1,17,0.1764705882352941,0.0588235294117647,0.0,0.0,0.7058823529411765,0.3529411764705882,4,-1.8099999999999952
GCA_016055335.1,8,0.125,0.0,0.25,0.125,0.5,0.125,5,0.0699999999999931
GCA_022210725.1,20,0.2,0.1,0.0,0.0,0.7,0.65,4,-1.1600000000000037
GCA_031150025.1,11,0.0,0.0,0.0,0.0909090909090909,0.9090909090909092,0.1818181818181818,0,-1.4099999999999966
GCA_029079365.1,15,0.1333333333333333,0.0666666666666666,0.0,0.0,0.8,0.2666666666666666,1,-1.9600000000000009
GCA_022023255.1,25,0.32,0.08,0.0,0.0,0.48,0.44,10,-1.3299999999999983
GCA_019202045.1,16,0.0625,0.0,0.0,0.0,0.9375,0.3125,2,-0.980000000000004
GCA_054067255.1,16,0.125,0.0625,0.0,0.0,0.75,0.25,1,-1.3000000000000045
GCA_023572305.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,3,-0.2200000000000059
GCA_052184695.1,18,0.0555555555555555,0.0,0.0,0.0555555555555555,0.8333333333333334,0.0,2,-1.0899999999999963
GCA_014894805.1,14,0.1428571428571428,0.0,0.0,0.0,0.8571428571428571,0.3571428571428571,3,-2.3000000000000043
GCA_023060175.1,17,0.1764705882352941,0.0,0.0588235294117647,0.0,0.7058823529411765,0.4705882352941176,4,-1.1700000000000017
GCA_016991495.1,20,0.2,0.0,0.0,0.1,0.7,0.25,2,-2.230000000000004
GCA_052492595.1,8,0.0,0.0,0.375,0.125,0.5,0.25,8,0.1400000000000005
GCA_030551215.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,6,0.2299999999999968
GCA_022758595.1,16,0.0,0.0,0.0,0.0625,0.9375,0.0,0,-3.839999999999996
GCA_054068315.1,16,0.125,0.0625,0.0,0.0,0.75,0.5625,1,-1.6300000000000026
GCA_015537085.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,4,-0.3799999999999954
GCA_030551065.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,6,-0.2199999999999988
GCA_026191975.1,16,0.1875,0.0,0.0625,0.0,0.75,0.375,2,-1.4299999999999995
GCA_022758505.1,16,0.0,0.0,0.0,0.0625,0.9375,0.25,0,-1.4499999999999955
GCA_003095455.1,16,0.1875,0.0625,0.0,0.0,0.75,0.125,4,-1.8699999999999968
GCA_036575145.1,14,0.0714285714285714,0.0,0.0714285714285714,0.0,0.8571428571428571,0.0714285714285714,1,-4.82
GCA_022305095.1,17,0.3529411764705882,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,4,-1.4400000000000048
GCA_009829545.1,8,0.0,0.0,0.375,0.125,0.5,0.125,3,-1.1000000000000014
GCA_011812915.1,16,0.0625,0.0,0.0,0.0625,0.875,0.1875,2,-1.7899999999999991
GCA_023572385.1,17,0.1764705882352941,0.0588235294117647,0.0,0.0,0.7058823529411765,0.5882352941176471,2,-1.25
GCA_003204615.1,7,0.2857142857142857,0.0,0.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,4,-2.9099999999999966
GCA_052036485.1,16,0.125,0.0625,0.0,0.0,0.75,0.4375,3,-1.8100000000000025
GCA_016055295.1,15,0.1333333333333333,0.0,0.0666666666666666,0.0,0.8,0.0666666666666666,2,0.4100000000000037
GCA_026223095.1,15,0.1333333333333333,0.0,0.0666666666666666,0.0,0.8,0.3333333333333333,1,-2.410000000000004
GCA_015538025.1,8,0.125,0.0,0.25,0.125,0.5,0.125,5,-0.6000000000000014
GCA_029079575.1,16,0.125,0.0625,0.0,0.0,0.75,0.4375,3,-0.9799999999999968
GCA_019202675.1,17,0.1176470588235294,0.0,0.0,0.0588235294117647,0.8235294117647058,0.0,6,-2.5800000000000054
GCA_029078915.1,16,0.1875,0.0625,0.0,0.0,0.75,0.375,6,-1.529999999999994
GCA_007647225.1,16,0.0,0.0,0.0,0.0625,0.9375,0.125,0,-3.460000000000001
GCA_054067815.1,16,0.125,0.0625,0.0,0.0,0.75,0.4375,2,-2.699999999999996
GCA_015666615.1,16,0.125,0.0625,0.0,0.0,0.75,0.3125,4,-0.480000000000004
GCA_051169195.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,7,0.1799999999999997
GCA_022694045.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.1764705882352941,3,-0.9099999999999966
GCA_012956605.1,15,0.2,0.0,0.0,0.0,0.8,0.4,6,-1.0900000000000034
GCA_013425885.1,4,0.0,0.25,0.0,0.25,0.5,0.0,2,-59.61
GCA_028440555.1,8,0.125,0.0,0.25,0.125,0.5,0.125,3,-0.769999999999996
GCA_052183715.1,18,0.1111111111111111,0.0,0.0,0.0555555555555555,0.8333333333333334,0.1111111111111111,2,-1.3299999999999983
GCA_024584885.1,16,0.0,0.0,0.0,0.0625,0.9375,0.0,0,-1.4500000000000028
GCA_052049115.1,15,0.1333333333333333,0.0666666666666666,0.0,0.0,0.8,0.2666666666666666,6,-1.490000000000002
GCA_007646755.1,15,0.0,0.0,0.0,0.0666666666666666,0.9333333333333332,0.1333333333333333,0,-2.259999999999998
GCA_029075995.1,14,0.0714285714285714,0.0714285714285714,0.0,0.0,0.8571428571428571,0.2857142857142857,0,-1.6600000000000037
GCA_007647635.1,16,0.0,0.0,0.0,0.0625,0.9375,0.0,0,-1.6500000000000057
GCA_053347475.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0,0,-0.2999999999999971
GCA_015536865.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,4,-0.7199999999999989
GCA_020589755.1,17,0.1764705882352941,0.0588235294117647,0.0,0.0,0.7058823529411765,0.2941176470588235,4,-2.019999999999996
GCA_027945645.1,16,0.125,0.0625,0.0,0.0,0.75,0.4375,3,-1.3199999999999932
GCA_003325575.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,7,-0.0800000000000054
GCA_003326435.1,14,0.1428571428571428,0.0714285714285714,0.0,0.0,0.7142857142857143,0.3571428571428571,4,-3.0500000000000043
GCA_003321315.1,15,0.1333333333333333,0.0666666666666666,0.0,0.0,0.8,0.2,4,-2.8500000000000014
GCA_022210665.1,22,0.2727272727272727,0.0909090909090909,0.0,0.0,0.6363636363636364,0.5454545454545454,4,-1.0600000000000025
GCA_029079885.1,17,0.1764705882352941,0.0588235294117647,0.0,0.0,0.7058823529411765,0.5294117647058824,4,-0.8299999999999983
GCA_026223135.1,16,0.1875,0.0,0.0625,0.0,0.75,0.25,3,-2.710000000000001
GCA_052036425.1,18,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0,0.6666666666666666,0.3888888888888889,5,-2.8799999999999955
GCA_015537155.1,8,0.125,0.0,0.25,0.125,0.5,0.125,4,-0.4699999999999988
GCA_052048835.1,13,0.0769230769230769,0.0,0.0,0.0,0.9230769230769232,0.4615384615384615,0,-0.990000000000002
GCA_052184635.1,17,0.0,0.0588235294117647,0.0,0.0588235294117647,0.8823529411764706,0.1176470588235294,3,-0.1299999999999954
GCA_021464705.1,16,0.25,0.0625,0.0,0.0,0.625,0.625,5,-1.8800000000000023
GCA_022209805.1,22,0.2727272727272727,0.0,0.0909090909090909,0.0,0.5454545454545454,0.4090909090909091,14,-1.1600000000000037
GCA_003204885.1,5,0.0,0.2,0.0,0.2,0.6,0.2,4,-1.2899999999999991
GCA_042607735.1,18,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0,0.6666666666666666,0.3888888888888889,4,-3.18
GCA_051169415.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,7,0.0599999999999951
GCA_011037215.1,19,0.2105263157894736,0.0526315789473684,0.0,0.0,0.631578947368421,0.2105263157894736,3,-1.25
GCA_029079545.1,16,0.125,0.0625,0.0,0.0,0.75,0.5625,4,-0.490000000000002
GCA_024651825.1,16,0.1875,0.0,0.0,0.0,0.75,0.3125,4,-1.5799999999999983
GCA_023060195.1,15,0.1333333333333333,0.0,0.1333333333333333,0.0666666666666666,0.6,0.2666666666666666,7,-2.049999999999997
GCA_007648325.1,15,0.0,0.0,0.0,0.0666666666666666,0.9333333333333332,0.1333333333333333,0,-1.86
GCA_007647565.1,16,0.0,0.0,0.0,0.0625,0.9375,0.125,0,-0.9500000000000028
GCA_011038175.1,17,0.1764705882352941,0.0588235294117647,0.0,0.0,0.7058823529411765,0.1176470588235294,3,-1.949999999999996
GCA_019249955.1,17,0.0,0.0,0.0,0.1176470588235294,0.8823529411764706,0.0588235294117647,0,-1.9600000000000009
GCA_053613595.1,15,0.2,0.0666666666666666,0.0,0.0,0.7333333333333333,0.2,6,-2.3200000000000003
GCA_015536935.1,8,0.125,0.0,0.25,0.125,0.5,0.125,4,-0.4399999999999977
GCA_016055995.1,17,0.1764705882352941,0.0588235294117647,0.0,0.0,0.7058823529411765,0.2352941176470588,3,-1.4699999999999989
GCA_030755775.1,11,0.1818181818181818,0.0,0.2727272727272727,0.0909090909090909,0.3636363636363636,0.3636363636363636,6,0.259999999999998
GCA_022210575.1,22,0.2727272727272727,0.0909090909090909,0.0,0.0,0.6363636363636364,0.6818181818181818,4,-1.1300000000000026
GCA_014931695.1,12,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.75,0.1666666666666666,3,-2.509999999999998
GCA_052184515.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0588235294117647,5,-3.799999999999997
GCA_016055835.1,8,0.125,0.0,0.25,0.125,0.5,0.125,4,0.0499999999999971
GCA_002029935.1,6,0.0,0.1666666666666666,0.0,0.1666666666666666,0.5,0.0,2,-2.8000000000000043
GCA_016991595.1,19,0.1052631578947368,0.0,0.0,0.1052631578947368,0.7894736842105263,0.1578947368421052,7,-0.8200000000000003
GCA_042991535.1,18,0.2222222222222222,0.1111111111111111,0.0,0.0,0.6666666666666666,0.6111111111111112,4,-1.259999999999998
GCA_018271545.1,14,0.0714285714285714,0.0,0.0,0.0714285714285714,0.8571428571428571,0.5,9,-3.480000000000004
GCA_002467725.1,16,0.0,0.0,0.0,0.0625,0.9375,0.125,0,-2.240000000000002
GCA_019201935.1,14,0.0,0.0,0.0,0.0714285714285714,0.9285714285714286,0.0,0,-1.0100000000000051
GCA_015538275.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,5,-0.9200000000000016
GCA_028440335.1,8,0.125,0.0,0.25,0.125,0.5,0.25,3,0.1300000000000025
GCA_023572615.1,16,0.1875,0.0625,0.0,0.0,0.75,0.3125,6,-1.6499999999999986
GCA_007646955.1,16,0.0,0.0,0.0,0.0625,0.9375,0.0,0,-1.9600000000000009
GCA_054478335.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.1176470588235294,2,-1.949999999999996
GCA_004116935.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0588235294117647,2,0.75
GCA_015537505.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,5,0.2299999999999968
GCA_022694365.1,16,0.0,0.0,0.0,0.0625,0.9375,0.125,0,-1.740000000000002
GCA_021206795.1,15,0.1333333333333333,0.0666666666666666,0.0,0.0,0.8,0.5333333333333333,1,-0.9299999999999996
GCA_031630455.1,17,0.0,0.0,0.0588235294117647,0.0588235294117647,0.8823529411764706,0.0588235294117647,1,-0.990000000000002
GCA_051169295.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.1428571428571428,7,0.4100000000000037
GCA_007858995.1,16,0.0,0.0,0.0,0.0625,0.9375,0.0,0,-1.9500000000000028
GCF_001472755.1,16,0.125,0.0625,0.0,0.0625,0.6875,0.375,3,-1.1799999999999995
GCA_016760405.1,17,0.0588235294117647,0.0,0.0,0.0588235294117647,0.8823529411764706,0.0,3,-3.1599999999999966
GCA_031010955.1,18,0.2222222222222222,0.1111111111111111,0.0,0.0,0.6666666666666666,0.5555555555555556,2,-0.5200000000000031
GCA_022210545.1,20,0.2,0.1,0.0,0.0,0.6,0.55,4,-1.279999999999994
GCA_031009665.1,18,0.2222222222222222,0.1111111111111111,0.0,0.0,0.6666666666666666,0.6111111111111112,2,-0.6700000000000017
GCA_016054995.1,16,0.125,0.0625,0.0,0.0,0.75,0.3125,3,-2.140000000000001
GCA_054066715.1,14,0.0714285714285714,0.0714285714285714,0.0,0.0,0.8571428571428571,0.5,0,-0.3999999999999986
GCA_026223775.1,17,0.1764705882352941,0.0,0.0588235294117647,0.0,0.7647058823529411,0.4705882352941176,2,-2.0799999999999983
GCA_054048845.1,17,0.1764705882352941,0.0588235294117647,0.0,0.0,0.7058823529411765,0.5294117647058824,4,-2.259999999999998
GCA_900322615.1,16,0.1875,0.0,0.0,0.0,0.75,0.4375,2,-1.1799999999999995
GCA_003095615.1,12,0.0833333333333333,0.0833333333333333,0.0,0.0,0.8333333333333334,0.0833333333333333,5,-3.1599999999999966
GCA_015537175.1,8,0.125,0.0,0.25,0.125,0.5,0.375,5,-0.9600000000000009
GCA_022321135.1,20,0.3,0.1,0.0,0.0,0.6,0.2,4,-0.8000000000000043
GCA_007647025.1,16,0.0,0.0,0.0,0.0625,0.9375,0.25,0,-0.7100000000000009
GCA_022694305.1,16,0.0,0.0,0.0,0.0625,0.9375,0.0,0,-1.1799999999999995
GCA_014500865.1,16,0.1875,0.0,0.0,0.0,0.8125,0.375,3,-1.3300000000000054
GCA_019202475.1,15,0.0,0.0,0.0666666666666666,0.0666666666666666,0.8666666666666667,0.0666666666666666,0,-0.990000000000002
GCA_028440525.1,8,0.125,0.0,0.25,0.125,0.5,0.125,5,-0.2000000000000028
GCA_002154935.1,12,0.1666666666666666,0.0,0.0,0.0833333333333333,0.75,0.4166666666666667,3,-2.6300000000000026
GCA_012274365.1,11,0.0,0.0,0.0,0.0,1.0,0.2727272727272727,0,-0.3300000000000054
GCA_052184135.1,18,0.1111111111111111,0.0,0.0,0.0555555555555555,0.8333333333333334,0.2222222222222222,2,-1.029999999999994
GCA_054068995.1,16,0.125,0.0625,0.0,0.0,0.75,0.3125,2,-0.8099999999999952
GCA_015536965.1,8,0.125,0.0,0.25,0.125,0.5,0.125,6,-0.5700000000000003
GCA_042607505.1,18,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0,0.6666666666666666,0.3333333333333333,6,-3.739999999999995
GCA_031921625.1,3,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2,5.0
GCA_052184875.1,18,0.1111111111111111,0.0,0.0,0.0555555555555555,0.8333333333333334,0.2222222222222222,3,-3.1099999999999994
GCA_052049035.1,16,0.1875,0.0625,0.0,0.0,0.75,0.4375,6,-1.5499999999999972
GCA_011037475.1,17,0.1764705882352941,0.0588235294117647,0.0,0.0,0.7058823529411765,0.3529411764705882,4,-1.9699999999999989
GCA_051170465.1,7,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.0,7,0.0900000000000034
GCA_028440005.1,8,0.125,0.0,0.25,0.125,0.5,0.25,4,-1.2999999999999972
